CustomerID,Age,Income, TransactionFrequency, AverageTransactionValue,YearsWithBank,MostTransactionArea,CreditCard
708,30,57191,19,163,27,Utilities,1
709,63,48310,1,187,15,Shopping,1
710,52,56762,13,222,9,Utilities,1
711,23,62554,8,192,18,Shopping,1
712,35,44690,18,209,16,Entertainment,0
713,22,60646,3,279,29,Entertainment,1
714,64,91349,18,180,7,Food,1
715,42,58513,9,145,28,Utilities,0
716,19,74203,6,290,14,Food,1
717,27,57215,2,226,4,Food,0
718,47,36020,4,296,3,Shopping,0
719,62,54135,18,243,12,Shopping,1
720,22,45044,7,133,16,Food,0
721,50,41060,11,232,4,Shopping,1
722,18,48911,5,150,4,Entertainment,0
723,35,47678,8,200,3,Entertainment,1
724,49,34101,11,196,9,Utilities,1
725,64,90626,15,119,24,Entertainment,0
726,28,62118,3,159,14,Food,1
727,38,53665,7,310,12,Travel,1
728,43,51348,8,211,10,Shopping,1
729,42,68035,11,191,14,Food,1
730,39,81133,10,290,12,Shopping,0
731,44,60276,9,180,12,Utilities,1
732,30,51817,15,195,2,Food,0
733,50,72089,5,249,19,Food,0
734,51,52135,15,179,13,Food,0
735,58,56529,4,162,10,Utilities,1
736,52,65015,5,87,23,Food,0
737,18,44202,15,153,21,Shopping,1
738,38,18862,17,152,1,Travel,0
739,23,43473,8,207,1,Food,0
740,45,61595,19,169,28,Utilities,1
741,34,60538,9,307,8,Utilities,0
742,22,70140,10,147,6,Food,1
743,48,44047,5,270,20,Utilities,1
744,22,73713,10,210,3,Entertainment,1
745,55,52776,1,240,13,Utilities,0
746,20,59066,4,237,25,Travel,1
747,40,63554,5,89,25,Entertainment,1
748,54,29275,7,199,12,Shopping,1
749,54,34926,5,186,20,Entertainment,0
750,27,34428,8,143,16,Travel,1
751,27,66083,17,222,11,Entertainment,1
752,36,45418,1,285,24,Food,0
753,34,80413,18,66,4,Utilities,0
754,38,50050,12,173,8,Food,1
755,31,27929,3,137,7,Food,1
756,26,39913,14,203,16,Food,1
757,63,51760,16,183,12,Entertainment,1
758,18,57727,18,169,6,Shopping,1
759,62,35227,10,234,23,Utilities,0
760,30,58527,15,281,6,Entertainment,0
761,21,62533,10,333,11,Food,1
762,18,40385,1,163,12,Travel,1
763,57,79537,19,108,16,Travel,1
764,49,42010,2,227,22,Food,1
765,51,35001,13,280,16,Shopping,0
766,45,27061,16,240,23,Utilities,1
767,48,68309,8,280,16,Entertainment,1
768,25,50343,3,188,4,Shopping,0
769,56,42810,19,169,12,Travel,1
770,43,27887,14,205,5,Food,0
771,51,44161,11,183,9,Entertainment,1
772,20,85721,12,233,18,Shopping,1
773,29,17832,11,248,9,Shopping,0
774,18,40525,11,252,16,Shopping,1
775,61,76891,18,225,21,Entertainment,1
776,22,68734,10,212,26,Utilities,1
777,47,41440,16,239,1,Entertainment,0
778,47,53053,8,101,27,Food,0
779,34,56944,6,210,23,Entertainment,1
780,64,52007,19,202,5,Shopping,0
781,40,76766,13,210,19,Utilities,1
782,32,55096,15,195,3,Utilities,0
783,54,67032,13,221,1,Food,1
784,38,52723,1,171,23,Food,0
785,31,19514,2,256,14,Travel,1
786,19,32113,13,223,18,Travel,1
787,28,35226,2,207,8,Travel,0
788,56,46260,11,165,14,Entertainment,1
789,55,81176,13,240,20,Utilities,0
790,51,55436,10,210,20,Food,0
791,55,48413,15,162,13,Travel,1
792,51,68578,1,197,27,Food,1
793,35,28221,14,231,21,Travel,0
794,47,42654,10,227,16,Entertainment,1
795,32,40440,18,224,9,Entertainment,1
796,44,55970,11,204,7,Shopping,1
797,51,63437,7,251,3,Food,0
798,55,57072,15,261,20,Shopping,0
799,50,57309,3,236,25,Entertainment,1
800,41,44583,2,170,1,Entertainment,0
801,32,54811,8,147,24,Food,0
802,47,37402,8,172,8,Shopping,0
803,59,60112,11,297,14,Shopping,1
804,34,42490,16,214,13,Shopping,1
805,22,33177,2,306,7,Food,1
806,46,50567,5,193,13,Food,1
807,21,21303,7,187,22,Food,0
808,27,72115,13,196,7,Utilities,0
809,34,61956,2,195,26,Entertainment,1
810,27,55054,3,161,20,Utilities,1
811,34,25644,9,142,20,Utilities,0
812,37,39497,10,225,5,Entertainment,1
813,41,50608,13,252,4,Travel,1
814,22,46053,13,322,4,Travel,1
815,51,24671,5,178,25,Travel,1
816,23,30253,7,182,6,Food,1
817,19,45753,17,161,14,Food,1
818,30,30750,15,256,3,Shopping,0
819,60,70570,5,240,3,Shopping,0
820,60,57418,7,156,26,Utilities,1
821,28,37948,2,154,24,Shopping,1
822,64,67537,18,247,3,Food,0
823,40,64515,10,219,4,Utilities,0
824,33,54334,1,237,22,Shopping,1
825,48,49406,14,155,9,Shopping,1
826,28,45522,19,106,22,Travel,1
827,33,41900,16,156,16,Food,0
828,25,29948,19,234,19,Utilities,1
829,21,72924,6,305,16,Entertainment,1
830,57,42192,12,178,12,Shopping,0
831,21,50423,3,313,6,Food,0
832,42,36346,7,241,20,Utilities,1
833,20,46108,3,130,21,Food,1
834,49,92761,17,210,21,Food,0
835,20,39110,15,243,3,Utilities,1
836,44,71728,19,78,21,Travel,1
837,46,49582,19,232,28,Travel,0
838,49,60199,11,258,28,Shopping,1
839,36,68668,2,219,5,Travel,0
840,38,54084,7,196,7,Shopping,1
841,22,44724,19,191,25,Shopping,0
842,35,47208,7,188,5,Utilities,0
843,45,47713,10,141,9,Food,0
844,59,77965,12,165,15,Entertainment,0
845,39,27738,18,179,21,Entertainment,1
846,38,23439,6,205,20,Travel,0
847,23,24439,8,172,6,Utilities,1
848,18,36591,5,156,8,Entertainment,0
849,22,60501,3,237,20,Food,0
850,58,61421,2,218,5,Shopping,0
851,29,40887,6,173,26,Shopping,1
852,43,49572,7,225,17,Utilities,0
853,63,33255,8,177,10,Travel,1
854,51,34646,4,203,28,Food,0
855,31,58698,12,248,1,Travel,1
856,43,65715,12,169,16,Travel,1
857,62,42847,17,141,24,Utilities,1
858,44,74525,19,192,23,Shopping,1
859,26,64484,9,131,21,Travel,1
860,43,73875,12,186,25,Travel,1
861,64,45485,17,185,1,Food,0
862,39,72810,10,76,3,Shopping,1
863,64,82693,19,226,6,Travel,0
864,47,43812,11,190,17,Entertainment,0
865,60,47687,13,259,28,Entertainment,1
866,34,35784,4,210,22,Shopping,1
867,43,32836,15,236,2,Shopping,0
868,53,33011,12,259,26,Utilities,0
869,18,37828,10,193,5,Travel,1
870,25,54121,7,199,11,Entertainment,0
871,52,38462,2,121,10,Entertainment,0
872,32,53662,7,261,15,Shopping,1
873,64,53972,8,192,18,Shopping,0
874,39,42948,19,149,17,Food,1
875,31,49060,6,236,14,Food,1
876,43,42081,8,91,28,Shopping,0
877,45,45338,4,178,28,Food,0
878,40,37867,9,245,13,Shopping,0
879,31,51261,5,178,20,Shopping,1
880,41,40991,6,164,2,Utilities,0
881,19,32509,19,179,25,Food,0
882,62,58901,12,99,12,Travel,1
883,43,59409,5,235,27,Travel,0
884,31,66675,5,193,11,Utilities,0
885,24,34634,18,186,19,Travel,1
886,20,42786,6,186,12,Travel,1
887,64,53457,9,200,25,Utilities,0
888,40,42469,11,232,4,Entertainment,1
889,63,58563,14,197,10,Utilities,0
890,60,57468,2,131,12,Utilities,1
891,64,57189,14,228,7,Food,1
892,62,71895,19,224,23,Travel,1
893,35,59661,10,210,6,Travel,0
894,55,52308,5,253,8,Entertainment,1
895,52,47096,4,201,27,Utilities,1
896,32,48142,7,255,11,Shopping,1
897,42,34036,13,270,6,Entertainment,1
898,54,23514,10,229,25,Entertainment,0
899,45,56956,10,162,21,Travel,1
900,27,68354,4,193,27,Travel,0
901,56,45048,16,261,3,Travel,0
902,34,73806,15,125,21,Travel,1
903,56,47352,11,180,20,Entertainment,0
904,39,20693,19,182,19,Utilities,1
905,43,63773,3,156,1,Travel,0
906,61,42810,15,243,24,Food,1
907,42,65131,16,218,4,Entertainment,0
908,34,30837,14,164,28,Shopping,0
909,30,56180,5,230,19,Shopping,1
910,37,37993,17,192,28,Utilities,1
911,42,53021,18,155,20,Entertainment,0
912,21,61499,19,164,17,Entertainment,0
913,27,58016,1,221,28,Entertainment,1
914,20,51040,9,246,22,Food,0
915,58,29323,14,175,19,Food,0
916,62,60955,11,227,24,Travel,0
917,35,65471,2,279,27,Shopping,1
918,64,34355,5,137,14,Food,0
919,53,36559,15,217,29,Shopping,1
920,64,66103,12,241,10,Entertainment,1
921,39,46873,14,195,21,Food,0
922,51,36948,11,261,9,Shopping,1
923,64,54088,9,309,25,Food,1
924,25,40422,8,217,16,Entertainment,1
925,57,52415,12,188,15,Entertainment,1
926,61,43801,3,248,27,Entertainment,1
927,36,45087,15,242,16,Travel,1
928,59,66655,8,74,18,Shopping,1
929,58,12972,7,199,21,Travel,1
930,54,58321,17,180,23,Utilities,0
931,23,64181,12,219,23,Utilities,1
932,43,40670,18,190,10,Food,0
933,51,64066,18,195,3,Food,1
934,62,35614,15,156,7,Food,1
935,23,40100,3,236,7,Travel,0
936,54,38372,19,282,20,Entertainment,0
937,50,64269,15,157,11,Food,0
938,39,23825,16,130,23,Food,0
939,38,74602,17,201,24,Utilities,0
940,23,45425,1,198,3,Entertainment,0
941,23,59223,11,258,18,Travel,1
942,21,57930,6,138,25,Entertainment,0
943,47,52268,9,173,28,Utilities,1
944,28,40989,16,92,12,Travel,0
945,47,68635,6,268,23,Shopping,0
946,48,42277,12,212,17,Food,1
947,41,39031,19,176,26,Travel,1
948,26,63165,13,133,26,Utilities,0
949,20,52186,13,138,9,Entertainment,1
950,48,70367,4,220,5,Travel,0
951,57,49059,9,144,18,Utilities,0
952,54,40236,14,205,23,Travel,1
953,53,54121,14,302,9,Food,0
954,41,43285,17,182,13,Entertainment,1
955,48,40671,5,151,3,Entertainment,1
956,23,62478,19,219,4,Travel,1
957,19,77473,2,138,25,Utilities,0
958,37,46303,13,285,18,Food,0
959,45,35378,11,270,20,Food,1
960,28,47698,2,191,21,Travel,0
961,21,57722,1,155,15,Shopping,0
962,32,53862,3,178,20,Travel,1
963,23,67913,12,185,23,Food,1
964,47,59976,7,219,6,Entertainment,0
965,55,33448,1,251,9,Travel,1
966,19,42600,9,148,11,Travel,0
967,32,29287,18,250,29,Entertainment,0
968,28,67170,6,230,29,Travel,1
969,25,20121,9,174,13,Utilities,1
970,43,30750,8,145,4,Entertainment,0
971,62,42322,18,205,27,Entertainment,0
972,61,58458,15,147,15,Entertainment,0
973,22,42175,1,251,25,Food,1
974,23,44521,14,143,17,Travel,1
975,43,44817,18,227,12,Shopping,1
976,21,52591,19,195,6,Travel,1
977,36,31692,19,171,7,Travel,0
978,37,35792,10,194,25,Food,0
979,50,75213,6,253,17,Utilities,0
980,37,56035,17,140,11,Utilities,0
981,29,61411,14,179,12,Food,1
982,64,50870,13,162,28,Food,1
983,18,47895,8,198,13,Food,1
984,43,56856,10,165,1,Travel,0
985,31,60914,9,111,18,Food,0
986,55,62691,5,147,22,Shopping,1
987,54,48101,4,281,19,Entertainment,0
988,28,64330,6,212,11,Utilities,0
989,53,13006,6,210,22,Shopping,0
990,30,63384,13,185,18,Utilities,0
991,60,43596,4,197,29,Travel,0
992,20,58300,8,178,10,Travel,1
993,50,40260,5,226,6,Food,1
994,23,30099,2,205,23,Utilities,0
995,27,55095,9,141,22,Travel,0
996,22,27477,11,212,2,Travel,0
997,40,44004,11,77,5,Utilities,1
998,27,37813,7,220,10,Travel,0
999,61,47374,14,129,15,Food,0
1000,19,61958,6,195,29,Travel,0
1001,30,42652,4,140,14,Shopping,0
1002,57,54718,6,200,6,Shopping,1
1003,19,61090,3,228,14,Food,0
1004,37,40891,6,275,24,Shopping,1
1005,18,41108,3,122,25,Travel,0
1006,54,70539,1,248,21,Shopping,0
1007,26,48809,18,206,14,Shopping,0
1008,34,57637,4,177,12,Travel,0
1009,26,57523,6,237,23,Utilities,0
1010,28,32030,17,188,4,Food,0
1011,32,38586,18,235,26,Utilities,1
1012,41,55630,6,150,12,Utilities,0
1013,55,18990,2,168,21,Shopping,1
1014,52,46830,12,247,17,Entertainment,1
1015,47,37020,12,274,29,Utilities,0
1016,48,66657,4,198,19,Travel,1
1017,22,55191,16,60,16,Travel,0
1018,61,67868,10,190,18,Travel,0
1019,31,49413,10,201,6,Entertainment,0
1020,28,48291,7,188,9,Entertainment,0
1021,26,45426,14,216,26,Food,1
1022,51,42453,7,176,19,Entertainment,1
1023,29,90269,12,241,12,Food,0
1024,52,62107,11,141,11,Travel,1
1025,52,34007,17,261,28,Entertainment,0
1026,18,89589,11,277,16,Shopping,0
1027,57,43925,3,154,2,Shopping,1
1028,39,54817,19,154,18,Shopping,0
1029,46,64093,4,220,6,Entertainment,1
1030,25,26930,8,140,26,Entertainment,1
1031,28,37590,14,175,22,Entertainment,0
1032,58,74722,14,255,5,Shopping,1
1033,54,46627,16,236,9,Travel,1
1034,31,64980,15,299,13,Utilities,0
1035,47,43197,12,208,7,Travel,1
1036,52,48574,16,169,23,Entertainment,1
1037,38,76778,19,202,27,Utilities,1
1038,54,56562,5,192,1,Utilities,1
1039,22,44827,12,193,10,Travel,0
1040,36,39749,5,198,26,Shopping,0
1041,31,41121,10,153,18,Food,1
1042,43,68623,17,214,12,Shopping,1
1043,21,61482,15,129,3,Shopping,0
1044,42,32769,8,164,5,Utilities,0
1045,62,51307,8,194,14,Entertainment,1
1046,59,48997,8,87,27,Entertainment,1
1047,42,54741,10,238,15,Utilities,0
1048,35,40946,13,97,12,Shopping,1
1049,57,66467,16,233,4,Travel,1
1050,25,49979,9,135,24,Food,1
1051,56,55601,16,179,16,Shopping,1
1052,57,38229,10,225,11,Shopping,0
1053,31,38985,3,309,4,Food,0
1054,49,89862,14,205,6,Travel,0
1055,55,77001,13,100,25,Food,0
1056,50,48954,4,247,16,Utilities,0
1057,40,72995,4,188,2,Food,0
1058,32,68191,6,203,13,Food,0
1059,50,40621,19,227,8,Shopping,0
1060,42,39126,11,88,12,Shopping,0
1061,34,60030,8,200,21,Entertainment,1
1062,50,53900,14,179,26,Food,0
1063,64,43969,8,261,6,Utilities,1
1064,19,60818,14,236,3,Entertainment,1
1065,31,28362,7,118,15,Food,1
1066,57,51725,18,263,8,Shopping,0
1067,57,31416,12,222,2,Utilities,1
1068,56,31910,14,122,16,Travel,0
1069,23,39398,15,202,13,Entertainment,0
1070,23,55449,18,251,1,Shopping,0
1071,20,39871,12,139,11,Travel,1
1072,24,31728,10,268,28,Food,1
1073,25,57158,12,124,1,Utilities,0
1074,59,72391,8,160,8,Shopping,1
1075,32,59582,6,152,2,Shopping,0
1076,64,77026,19,268,13,Utilities,1
1077,46,71137,1,175,29,Shopping,1
1078,50,42688,13,141,21,Shopping,1
1079,47,59482,16,222,2,Food,0
1080,56,48625,18,233,27,Entertainment,1
1081,44,65931,12,233,4,Travel,0
1082,53,48622,5,186,25,Utilities,1
1083,46,38169,13,212,2,Travel,1
1084,55,70601,8,167,13,Utilities,0
1085,50,54766,6,283,4,Utilities,1
1086,54,40047,3,257,29,Shopping,0
1087,44,42519,4,254,26,Food,0
1088,50,39951,12,239,21,Utilities,1
1089,21,34973,13,225,26,Travel,0
1090,39,42837,2,137,15,Entertainment,1
1091,19,55595,19,231,29,Travel,0
1092,27,50960,4,205,26,Food,0
1093,22,43426,13,263,21,Entertainment,1
1094,27,72432,19,240,12,Shopping,0
1095,50,19840,8,227,12,Travel,0
1096,55,54592,8,115,5,Travel,0
1097,30,47858,16,195,29,Utilities,0
1098,48,35447,11,172,10,Utilities,1
1099,64,55466,18,212,26,Entertainment,1
1100,53,46703,4,179,2,Shopping,1
1101,62,68706,1,186,8,Utilities,0
1102,41,63020,1,222,27,Travel,0
1103,32,78591,14,178,5,Entertainment,1
1104,46,42750,4,206,22,Utilities,1
1105,25,70948,11,124,8,Utilities,1
1106,22,32512,18,158,24,Food,0
1107,46,48340,16,232,13,Entertainment,1
1108,64,43021,17,138,29,Entertainment,0
1109,21,59036,2,262,13,Shopping,0
1110,29,58674,4,248,26,Utilities,1
1111,62,36490,3,186,23,Entertainment,0
1112,19,59872,15,349,15,Shopping,1
1113,44,44292,2,262,15,Utilities,1
1114,48,37748,19,152,24,Travel,0
1115,53,49823,9,237,26,Food,0
1116,53,27847,10,203,11,Shopping,1
1117,43,63969,19,161,23,Food,1
1118,60,49165,5,146,10,Travel,1
1119,44,49493,14,249,6,Entertainment,1
1120,22,48692,10,170,5,Utilities,1
1121,37,74702,16,194,5,Entertainment,1
1122,28,72783,6,153,8,Food,0
1123,27,70261,8,162,1,Entertainment,0
1124,57,48724,2,193,2,Entertainment,0
1125,55,33265,18,219,17,Shopping,1
1126,23,49760,8,70,29,Shopping,0
1127,25,54716,5,200,26,Travel,1
1128,40,62189,17,162,7,Shopping,1
1129,64,54667,16,270,29,Shopping,0
1130,43,34602,5,347,25,Shopping,0
1131,63,41968,17,182,23,Shopping,1
1132,60,40607,4,113,9,Travel,0
1133,29,58085,1,205,4,Shopping,1
1134,43,58453,6,189,7,Shopping,0
1135,30,60419,1,298,28,Food,0
1136,57,54515,4,283,10,Shopping,0
1137,35,19112,2,243,16,Travel,0
1138,42,24112,13,170,10,Travel,0
1139,50,47897,14,233,7,Entertainment,0
1140,64,51471,17,213,26,Shopping,0
1141,57,68804,11,212,26,Utilities,1
1142,60,51166,3,122,2,Entertainment,0
1143,29,35360,7,253,2,Travel,1
1144,61,59932,10,205,8,Entertainment,1
1145,53,49741,11,194,14,Utilities,0
1146,21,43969,10,169,18,Food,1
1147,22,25781,8,160,1,Utilities,0
1148,54,51277,5,215,17,Entertainment,0
1149,25,53432,2,112,17,Shopping,0
1150,59,35057,15,239,22,Food,1
1151,45,61165,16,147,5,Utilities,0
1152,48,59821,4,97,16,Shopping,1
1153,26,50733,16,291,7,Utilities,1
1154,46,50175,12,157,15,Travel,0
1155,31,64190,14,163,19,Shopping,0
1156,57,55512,12,256,21,Travel,0
1157,58,39466,16,292,2,Food,1
1158,39,47035,16,123,27,Food,1
1159,28,58352,12,152,16,Food,0
1160,40,19515,2,155,25,Food,1
1161,18,36027,14,246,9,Travel,0
1162,63,60232,11,281,20,Travel,0
1163,54,68133,9,145,18,Entertainment,1
1164,38,65315,7,270,10,Entertainment,1
1165,43,63399,12,164,24,Travel,1
1166,63,51946,17,216,20,Food,0
1167,53,34566,9,136,21,Entertainment,1
1168,40,47050,6,193,4,Shopping,1
1169,18,20100,12,194,2,Travel,0
1170,57,69509,10,184,14,Shopping,1
1171,32,37743,9,219,22,Food,1
1172,38,41999,12,149,1,Travel,1
1173,64,65879,1,155,28,Entertainment,1
1174,26,25780,2,221,8,Entertainment,1
1175,26,32158,19,267,11,Shopping,0
1176,27,54019,1,198,1,Travel,0
1177,43,57805,16,225,5,Food,0
1178,58,48924,16,237,25,Utilities,0
1179,52,49413,18,241,13,Utilities,0
1180,42,69025,18,152,17,Food,1
1181,43,59544,13,161,10,Entertainment,1
1182,28,57517,12,165,23,Utilities,0
1183,55,61634,9,296,7,Food,1
1184,19,45491,5,225,13,Shopping,1
1185,24,82597,9,223,21,Entertainment,1
1186,35,15387,13,218,4,Food,0
1187,44,71868,16,133,25,Shopping,0
1188,51,63531,10,296,21,Travel,1
1189,44,53724,16,223,13,Utilities,0
1190,34,51200,14,236,1,Utilities,0
1191,60,47666,2,111,25,Utilities,1
1192,61,66551,19,238,11,Food,0
1193,41,49402,11,182,28,Travel,1
1194,42,39081,19,133,21,Food,0
1195,24,63529,11,152,9,Food,1
1196,23,73771,14,136,13,Travel,1
1197,41,21092,15,135,11,Shopping,0
1198,50,85356,7,203,27,Entertainment,1
1199,46,34449,15,180,8,Utilities,1
1200,60,35595,8,216,29,Travel,0
1201,39,31326,4,283,28,Shopping,1
1202,43,50012,18,193,26,Travel,0
1203,45,30804,14,87,7,Entertainment,0
1204,38,32626,18,187,29,Travel,0
1205,24,39671,4,259,27,Travel,0
1206,34,52076,2,195,28,Shopping,0
1207,37,53522,6,276,22,Utilities,1
1208,58,68617,11,222,25,Utilities,1
1209,37,68272,1,108,28,Shopping,0
1210,39,65369,15,205,20,Shopping,1
1211,45,46075,12,214,15,Food,0
1212,57,22382,18,254,15,Food,1
1213,24,22050,5,290,21,Entertainment,0
1214,18,65265,11,245,12,Food,1
1215,49,62656,19,222,17,Food,1
1216,30,40749,1,233,23,Travel,1
1217,47,28388,17,191,6,Travel,1
1218,40,34292,8,126,13,Shopping,1
1219,36,52620,16,202,16,Utilities,0
1220,49,52648,11,218,27,Entertainment,1
1221,47,65637,19,139,23,Food,1
1222,46,43244,11,266,1,Travel,0
1223,62,46339,15,250,13,Utilities,1
1224,46,66879,8,131,7,Food,1
1225,47,18123,14,268,13,Utilities,0
1226,33,54761,1,184,7,Travel,1
1227,57,44986,10,161,8,Shopping,1
1228,36,60691,7,253,18,Food,0
1229,35,57689,18,197,17,Food,1
1230,18,39555,12,294,16,Entertainment,1
1231,31,42389,2,157,28,Food,0
1232,64,15470,18,113,17,Travel,1
1233,19,61249,7,185,8,Utilities,0
1234,45,53596,12,239,7,Utilities,0
1235,47,70977,14,153,25,Shopping,1
1236,55,44008,10,133,18,Shopping,0
1237,21,63715,9,211,4,Travel,0
1238,18,33951,15,126,24,Utilities,1
1239,25,9428,10,215,22,Shopping,0
1240,46,48582,19,182,2,Shopping,0
1241,56,41499,19,224,16,Entertainment,1
1242,20,34237,12,130,26,Entertainment,1
1243,49,63471,12,264,18,Travel,1
1244,27,68123,9,190,23,Travel,0
1245,27,51581,4,238,25,Travel,1
1246,36,47262,1,247,8,Travel,1
1247,63,50940,16,142,14,Utilities,1
1248,51,40206,1,244,18,Food,0
1249,50,58438,13,128,19,Travel,1
1250,40,26909,3,131,24,Entertainment,0
1251,45,33903,12,298,4,Food,0
1252,49,38131,9,255,22,Food,0
1253,24,58120,4,303,28,Utilities,0
1254,46,45462,2,181,14,Shopping,1
1255,25,70405,9,205,2,Food,0
1256,18,62049,13,226,17,Utilities,1
1257,20,37983,14,199,6,Utilities,1
1258,41,59501,3,162,8,Utilities,1
1259,40,43876,18,155,29,Travel,0
1260,25,57097,9,210,16,Shopping,1
1261,64,62776,15,146,21,Travel,1
1262,54,66720,10,145,1,Entertainment,1
1263,20,53030,17,219,26,Shopping,1
1264,50,74001,13,195,18,Travel,0
1265,45,56619,1,246,3,Shopping,1
1266,64,52025,11,178,29,Entertainment,0
1267,25,45462,5,170,29,Travel,0
1268,51,40530,9,221,28,Shopping,1
1269,52,56298,7,159,18,Entertainment,0
1270,49,51511,7,167,25,Utilities,1
1271,41,53912,2,169,10,Shopping,1
1272,31,57211,19,189,2,Entertainment,0
1273,49,53849,18,288,19,Utilities,1
1274,63,80199,10,131,25,Entertainment,1
1275,60,42080,5,264,11,Food,1
1276,33,56484,16,236,19,Entertainment,0
1277,21,46584,5,278,24,Travel,1
1278,54,13077,15,356,24,Travel,1
1279,38,47097,16,271,27,Travel,0
1280,31,35952,4,246,3,Travel,0
1281,48,48997,14,134,10,Food,1
1282,35,49603,17,140,16,Food,1
1283,24,55780,17,218,28,Food,1
1284,27,42047,16,115,26,Utilities,1
1285,24,43923,9,230,3,Shopping,1
1286,50,60510,2,93,24,Travel,1
1287,40,37864,11,257,19,Shopping,0
1288,38,22423,15,183,20,Travel,0
1289,36,52355,3,206,21,Travel,1
1290,36,66062,16,162,7,Travel,0
1291,53,60337,19,105,17,Food,0
1292,46,52632,6,261,8,Utilities,0
1293,35,68759,14,266,3,Travel,1
1294,19,66230,5,182,7,Travel,0
1295,18,45036,5,233,27,Travel,0
1296,64,53712,6,180,10,Entertainment,0
1297,22,54356,18,214,27,Travel,1
1298,37,48698,18,237,19,Food,0
1299,28,67013,19,227,25,Food,1
1300,59,47717,2,267,15,Shopping,1
1301,19,42495,17,225,26,Food,0
1302,20,11126,1,201,15,Shopping,0
1303,40,38025,9,161,5,Utilities,1
1304,29,30268,13,176,3,Entertainment,0
1305,37,49394,4,240,3,Food,1
1306,22,31194,5,124,29,Travel,1
1307,54,59130,18,255,4,Utilities,1
1308,55,66626,10,185,15,Travel,1
1309,47,49532,4,159,16,Shopping,0
